data,label,type
"Post
tt
Dudu Zuma-Sambudla reposted
SOLDIERS O...
Follow
@moepetsoe
MK
Janet Love in motion, She's at
work for Ramaphosa. IEC is
fueling tension amongst people.
IEC cannot force us to vote
Ramaphosa ANC
8:47 . 26 May 24 . 10,8K Views
131 Reposts 4 Quotes 207 Likes
5 Bookmarks
Post your reply",0,tweet
"12:08
4G 49
Post
Kwena Molekwa
Follow
@Miz_Ruraltarain
N3, Durban blocked by a truck across all lanes as
MK Party is once again bringing anarchy
M
M
Can the @SAPoliceService or Military police be
deployed to KZN for this elections!
Post your reply",0,tweet
"Mehmet Vefa DAG @AFRICANDEMOC . 41m
We do not accept the global pandemic
Bill Gates and WHO must go to hell
22 1
1
ild 38
I",0,tweet
"0-1
x.com/Plug_Ndi/status/1792634214963147189
Post
Plug_NdiX
@Plug_Ndi
Vote Wisely KZN People
Chris Pappas
Adolf Hitler",0,tweet
"0-0
x.com/niehaus_carl/status/1759903759038132691
Post
Carl Niehaus
@niehaus_carl
Brazilian President, Lula da Silva, recently said: ""What Israel is doing in
Palestine, is what Hitler did to the Jews (holocaust).""
The Brazilian President is absolutely correct. Indeed, numbers do not lie!
NAZIS
ISRAEL
1940-1945
dental
OCTOBER/NOVEMBER 2023
NUMBER OF CHILDREN KILLED
NUMBER OF CHILDREN KILLED
PER DAY IN AUSCHWITZ CAMP
PER DAY IN GAZA
127
170",0,tweet
"x.com/niehaus_carl/status/1767398008277160311
Post
Carl Niehaus
...
@niehaus_carl
One of the greatest influences in my life has been the German
Confessing Church Gaint, #DietrichBonhoeffer, who was executed by
the Nazi's, for his outspoken resistance to Adolf Hitler. The words of
Bonhoeffer that: ""Silence in the face of evil, is itself evil"", became my
guiding motto, and I refused to remain silent, despite huge personal cost.
I urge all my fellow South Africans also not to remain silent and
complacent now, in the face of the #EvilANC. The elections of the 29th
of May give you a voice, use that power wisely, and speak out: Unplug
the #EvilANC from all power!
#2024lsOur1994!
#VoteEFF!
A LUTA CONTINUA!",0,tweet
"0-0
x.com/AslamBava/status/1794027997055311917
Post
Buzzing
...
@AslamBava
Zionism and Israel are a cancer that is destroying all democratic
institutions and values in the world.",0,tweet
"0-1
x.com/AslamBava/status/1794323024256344518
Post
Aviva Klompas
@AvivaKlompas . May 24
Correction: 3 dead hostages came out.
Aviva Klompas
@AvivaKlompas . May 23
320 trucks of humanitarian aid went into Gaza today.
0 hostages came out.
177
27 206
952
55K
Buzzing
@AslamBava
All hostages killed by Israel.
1:02 PM . May 25, 2024 . 7 Views",0,tweet
"0-0
x.com/JamesGrantZA/status/1776174358223802847
Post
James Grant
@JamesGrantZA
The Netanyahu Govt has done more for antisemitism than Hitler ever did.
Anyone who is opposed to Israel's Genocide, is labelled an antisemite -
but the epitaph is now expected and meaningless. That puts the
legitimate cause of Jewish people back more than a hundred years.
11:05 AM . Apr 5, 2024 . 6,324 Views",0,tweet
"Philip Krawitz, The owner of Cape
Since Oct 7 Israel has:
Union Mart, Old Khaki, Poetry and
Killed over 11,240 people
K-way is on the board of governers
75% of which are women and children
of the Jewish Agency for Israel
Sealed of Gaza with no food, medicine,
and a proud supporter of South
water or fuel
African Zionist organisations.
Invaded the largest hospital, shooting at
Krawitz donates his personal funds,
patients and medics
built by the profits of Cape Union
Bombed Al-Ahli Baptist Hospital killing
Mart - the money of hard working
471
South Africans - to Apartheid
Bombed over 253 schools and 11
Israel.
universities
Killed 51 journalists
In 2015, he received the Yakir Keren
Killed 196 Palestinians in the West Bank
Hayesod award for raising the
largest amount of funds per capita
WE DEMAND...
for the occupying Israeli
apartheid regime. These funds
A full consumer boycott of Cape
were used during the 2014
Union Mart. Old Khaki, Poetry, and
'Protective Edge' massacre on Gaza:
K-Way
Killing 2251 Palestinian Civilians.
PHILIP KRAWITZ: WE WILL END
""I would be proud to be a
OUR BOYCOTT WHEN YOU END
bigger donor to Israel""
YOUR COMPLICITY WITH
- Cape Union Mart Owner
GENOCIDE.
PHILLIP KRAWITZ, CAPE UNION
MART AND ITS PARTNER
COMPANIES MAKE SURE YOUR
n
ADNEY SPILLS BLOOD IN GAZA�",0,tweet
"10:19
ill
,
Lunathi Kilani
Follow
@lunietoolz
BREAKING NEWS
The 4th democratically elected and
constitutionally sworn-in President of the
Republic of South Africa, Suspended
former ANC President, and now leader
and President of the newly formed MK
party, Mr. Jacob Gedleyihlekisa
Mhlanganyelwa Zuma - making damning
allegations or accusations against
@SABCNews and @eNCA
#SouthAfrica #IEC2024 #29May2024
#JacobZuma ( @ICASA org)
JDA
LIVE STATEMENT
LE JOURNA
L'AFRIQUE
6:59",0,tweet
"10:23
D
Post
Siyanda Sithole
reposted
Mama Winnie
f
Follow
@Mokwala_Dimpho
JUST IN !! !! !! !!
The are already voting. Phuthumani
Sizakala Clermont",0,tweet
"2
1
20
356K
18
PARKY
Dudu Zuma-Sambudla @DZumaSam... 8h
MAHBETT
If ANC Of Ramaphosa Win Fair And Square
Then We Will Accept The Results BUT We Will
Not Allow Rigging And Stealing Of Votes
ZIGI ZETHU @ZethuZigi57210.8h
It won't be easy for ANC to rig elections this
year. Members of SAPS CI have already
stated to leak information about elections
rigging to certain political parties in KZN
and Gauteng.
81
tz
50
171
17K",0,tweet
"Dudu Zuma-Sambudla @DZum... . 47m
:
@IECSouthAfrica And Janet Love Please
Take This As A Warning...You Issued
Jabulani Khumalo Accreditation Without
Our Knowledge Nor Consent On
Wednesday And I Now, At This Hour Hear
That Jabulani Khumalo Has Been Issued
Accreditation AGAIN Without Our
Knowledge Or Consent!!!
34
2235
56
ll 1,9K",0,tweet
"0-0
x.com/JoBluen/status/1744304774260892152
Post
Jo Bluen
@JoBluen
You motherfucking Zionists should be ashamed of how you're justifying
genocide and dragging the memory of your ancestors through the mud.
12:27 PM . Jan 8,2024.582 . Views
6
9
1
1",0,tweet
"Dudu Zuma-Sambudla - @DZum...
14m
American
The ANC Of Ramaphosa Has Already
Started Stealing Votes In KZN
@IECSouthAfrica
TikTok
@sthembisokhomo
1:10
32
2766
77
ll 3,2K
Mthuli @Mthuli4 . 6m
Cyril must be arrested.
17
33.3
.1.44",0,tweet
"0-0
x.com/JoBluen/status/1736365401632621023
Post
Jo Bluen
...
@JoBluen
Abolish the state of Israel. Abolish the IOF. Abolish Zionist
internationalism. It's all genocidal white supremacist colonial fascism.
2:39 PM . Dec 17, 2023 . 493 Views",0,tweet
"Jo Bluen @JoBluen . Dec 13, 2023
Has anyone seen recipes for latkes from an Ashkenazi recipe book that use
olive oil? From what I can tell Eastern European Jews used chicken fat and
only started frying in olive oil as part of cultural ethnic cleansing and
ethnoreligious mythos when they occupied Palestine
27 1
1
ild 358",0,tweet
"0-0
x.com/Numsa_Media/status/1792914844481458182
Post
NUMSA
@Numsa_Media
NUMSA press statement summarized on one page. When voting on the
29th of May, the working class must be mindful of the worst butchers
listed below:
#ForTheLoveofTheWorkingClass
@IrvinJimSA
NUMSA identifies the following political parties as the
worst, which the working class must not vote for, and
they are:
Democratic Alliance
Action SA",0,tweet
".we... - TOT
Obama is Phedophile
Matt Wallace 0 @MattWallace888.21h
Who is that on the boat with Barack Obama and George Clooney?",0,tweet
"ExComrat X O @KeithMutch e 2d
Replying to @CyrilRamaphosa
You had 30 years to do that and all you did
was steal, loot, lie and feed yourselves
@MYANC
WIFE
1
225
48
ild 512",0,tweet
"MAY 27, 2019 - POLOTIKINEWS
I regret promoting Black
leadership in DA - Helen
Zille
My biggest mistake in DA was to contribute in
promoting Black leadership in DA and
propelling both Mmusi Maimane and other
Black provincial DA leaders to the echelons of
power within DA. By doing so I lead DA to the
trap of racial politics and promotion of skin
PA<<<",0,tweet
"-0
x.com/SocialistYM/status/1790031606515654689
Post
Socialist Youth Movement
@SocialistYM
STATEMENT: SYM Wits stands in solidarity with the Wits Liberated Zone.
We declare that from Azania to Palestine capitalism will fall. Long live the
student intifada! FreePalestine #AllEyesOnRafah
wits Students Launch Encampment in Solidarity
We must assen that knowledge as a public good be generated for the public good and we can no longer accept
the privatisation and corporatisation of our institutions and our system as a whole
with the Cause for Palestinian Liberation &
As . public university funded primarily by the students and the state With has no in serving the agenda of
Toward a Fight for the Total Liberation of All
bloodthirty elites and the capitalist class while ignoring the plight of students and the broader university
community The Senior Executive Team and the Vice Chancellor must be brought to account for their long running
Socialist Youth Movement University of the Witwatersrand
complicity in oppression and section extractivism if We and over across the continent EMIT.
13 May 2024
""
. in recognition of the fight - must wase for - oppressed peoples in this moment including the fight for our
peers and all those in our communities that up ssue a concrete call for all institutions of higher learning across
We give our full and undying support to all students at the University of the Witwatersrand who have launched an
South Africa to emulate the actions of students at Wits and all those the world own who have launched
encompment in soldority with the cause for Palostinion liberation and the liberation of all oppressed peoples
encompments solidarity with the Palestinian people absencing the broader decolonial and and capitalist
struggle
It
is imperative to underscore the genocidal onslaught that Isual has waged against the Palestinian people
murdering maining displacing dehumanising and slaughtering their way through Gaza a . the absolute home
We ON for workers and communities to come out in that numbers and to stand alongside students Let the
dished out by the larael occupation forces in the last period against the backdrop of 75 your of brutal occupation
ballations of the working class unite in solidarity and action to everywow the penocidal state of Isnael to dissolve
apartheid and ethnic cleansing that has marked the struggle for Palestinian liberation as that stands - the
the grip of western imperiation and to completely dismantic the global capitalist system
forefront of the global decolonial struggle and the battle against imperialism
Students globally are now stepping forward aligning themselves against the murderous capitalist system evident in
the solidarity encampments emerging worldwide which unequivocally demand institutions to divest and delink from
Donist capital
Forward to a United Democratic Decolonised Secular and Socialist Palentine
From the River, to the Seal
We express no surprise M the violent repression meted out against peaceful protestors the world over. The
mobilisation of police forces, acting as the strongarm of capital demonstrates . prioritisation of protecting private
Forward with the Fight for Free Quality Decolonised Education for All
property and the interests of the capitalist class over human lives We are no strangers to such violence and
repression and we expect Wits University and Zebion Villkazi to deploy Wits army of brutish bouncers and trigger
happy police officers. who murdered Mthokozisi Ntumba in 2021. to repress the liberatory cause Despite this we
will remain resolute in our unwavering support for the total liberation of the Palestinian people and all oppressed
peoples- both globally and of all those within our own backyard
We assert in the strongest possible terms, our intent to sustain the encampment at Wits until our demands for
divestment from beaut are fullited Moreover in the contaxt of looming mid-year exclusions as express the need for
this encampment to serve as the revolutionary training ground wherein we must re-articulate the demands of our
movement to our institution and to the neoliberal South African state. Any memorandum being put forward at .
Executive Committee
South African university must encompass demands which centre an end to the plight of working-class students
Society Youth Movement University the
(whose dignity was most recently violated with water and electricity cuts for which the academic programme de not
stop) in South Africa and the advancement of our struggle for free quality decolonised education for all
This firm demend for institutions to deline not just from Zionist capital but from all forms of capital At
Center
WIS mining capital in particular If is our generational mission to decolonise our curricular and pedagogy
ALT
education for all
072 092 9820",0,tweet
"0-1
X.com/ijassat/status/1752996375661334654
Post
iqbal jassat
@ijassat
@MRN1SA SA media needs to challenge @SAJBD to produce evidence of
anti-Jewish hate crimes - not their graphics/stats on what they perceive
as ""antisemitism"". Huge difference between racist hate crimes and
opposition to Israel's terrorist regime committing #GazaGenocide
12:04 PM . Feb 1, 2024 . 108 Views
2
1",0,tweet
"Post
iqbal jassat
@ijassat
@MRN1SA South Africa proudly proclaims unflinching solidarity W
Palestine's freedom struggle. We applaud #BillboardAdvocacy as :
of civil society initiative to denounce Israel's crimes and the horror
#GazaHolocaust.
We know too well
that our freedom
is incomplete without
the freedom of the
Palestinians.
LAVE
PALESTINE
NELSON MANDELA
END
THE",0,tweet
"0-0
x.com/ijassat/status/1768733122164556286
Post
iqbal jassat
@ijassat
""A rubicon has been crossed. With this war, Israel has entered the elite
rank of pariah states. It is now the ugliest of the ugly. It's impossible to
forgive. It cannot be justified, nor can it be put into context. Entire
operation in Gaza is an atrocity""",0,tweet
"Zapiro
@zapiro
Zapiro cartoon published @dailymaverick (12 January 2024) on Scrutiny
@lsrael #Israel GazaWar - zapiro.com/240112dm
IT'S NOT GENOCIDE !
IT'S JUST MY GOVERNMENT'S
FINAL SOLUTION
FOR GAZA !
ER, LET ME REPHRASE THAT.
12-1-24
ZAPiRO
DAILY MAVERICK
c
12:14 PM . Jan 14,2024 . 84.7K Views",0,tweet
"2 Zapiro
@zapiro
apiro cartoon published @dailymaverick (13 November 2023) on Listen
Jp #IsraelGazaConflict @lsrael @IDF - zapiro.com/231113dn
ZAPiRO
DAILY MAVERICK 13-11-23
Views",0,tweet
"Zapiro
@zapiro
Zapiro cartoon published @dailymaverick (9 May 2024) on Another look
#Election2024 #Constitution @MYANC @EFFSouthAfrica @ACDP
zapiro.com/240509dm
YOU THINK
YOU'VE GOT
PROBLEMS?!
DAILY MAVERICK 9-5-24
ZAPIRO.
6:30 AM + May 13, 2024 . 25.9K Views",0,tweet
"20:55
Post
Kgoi Maepa
Follow
@kgosi_maepa
BREAKING NEWS: SHOCKING
EXPLOSIVE SCANDAL of DA and
ActionSA - reason why ActionSA formed!
Apparently, @Action4SA is a bustard
child between sexual scandals involving
@jsteenhuisen, @Our DA, and
@ME Beaumont.
More SHOCKING is that @ME Beaumont
is the leader, NOT @HermanMashaba
EXPLOSIVE
SCANDAL
ROCKS ACTIONSA AND DA!!!
ActionSA is the bastard child of a
sexual scandal between John
Steenhuisen and Mike Beaumont!",0,tweet
":
x.com/AFRICANDEMOC/status/1792548965998551471
Post
Mehmet Vefa DAG
@AFRICANDEMOC
srael is the country behind Reisi death
Hananya Naftali
@HananyaNaftali . May 20
IT'S OFFICIAL: Iran's President Ebrahim Raisi Was Killed In The Helicopter
Crash. What's Next For Iran? #IranIsHappy",0,tweet
"0-0
x.com/EFFStudents/status/1717497562603688334
Post
EFF Students' Command
00
-
@EFFStudents
Lonzi: The EFFSC reaffirms the position of the EFF to uncompromisingly
stand with the people of Palestine. Those who are neutral in times of
injustice have sided with racist Zionist government of Israel.
#EFFSCPresser
1:05 PM . Oct 26, 2023 . 1,424 Views
3
17
52",0,tweet
"0-0
x.com/AFRICANDEMOC/status/1792149519750037977
Post
Mehmet Vefa DAG
@AFRICANDEMOC
Gaza is Palestine's Auschwitz.
Nazi copy = Israel
The Irony of becoming what you once hated.
Israel is committing genocide in Gaza.
Repeat after me:
It's a genocide, not a war.
It's a genocide, not a war.
It's a genocide, not a war.
It's a genocide, not a war.
It's a genocide, not a war.
It's a genocide, not a war.
It's a genocide not a war",0,tweet
"x.com/MbalulaFikile/status/1793318024436416830
Post
ANC SECRETARY GENERAL I Fikile Mbalula
@MbalulaFikile
ANC president Cyril Ramaphosa has welcomed the decision by Spain,
Norway, and Ireland to recognise Palestine as a state. Ramaphosa says
the move means that South Africa's stance on the Israel-Hamas war is
justified.
READ MORE HERE:
ANC
ANC
ANC
ANC
ANC
AN
ANC
ANC
ANC
ANC
ANC
FEB",0,tweet
"0-0
x.com/AFRICANDEMOC/status/1793062957112258901
Post
Mehmet Vefa DAG
@AFRICANDEMOC
French television Channel 124; ""Eli Kopter, the pilot of the helicopter in
which Reisi lost his life... was a Mossad agent."" Muhammad Mokhber will
replace the Chief. Israel makes the plan by calculating all moves. The
Messianic Coalition is active. And world leaders are in danger. Everyone
take precautions
1:34 AM . May 22, 2024 from Parow, South Africa . 153 Views
1
2
4
T",0,tweet
"Pinned
Maggs Naidu
@maggsn . Jan 28
.
2024
Those who strongly support @ @GovernmentZA's stance against genocide b
Israel against the Palestinian people, must vote @MYANC. To vote against
the ANC is a vote for Israel, it's a vote for genocide, it's a vote for the
slaughter of babies, children, women, civilians in Gaza
VOTE ANC",0,tweet
"of
x.com/gndzongana/status/17927887224398361
Post
Gcobani Ndzongana
@gndzongana
Judge David Unter halter appointed as a judge of the Supreme Court.
Zionism is entrenching itself in South Africa.",0,tweet
"Howard Feldman @HowardFeldman . May 21
The @MYANC@camerondugmore pulled out of an @eNCA political,
election focussed debate in Cape Town Sunday because it was being held
at The Jewish Museum.
A Jewish venue was not acceptable to the ANC.
Tell me how this is not a reflection of the party's antisemitism.
93
tt 129
433
ild 11K
I",0,tweet
"x.com/MbalulaFikile/status/1792937634337050866/photo/1
NUMSA identifies the following political parties as the
worst, which the working class must not vote for, and
they are:
Democratic Alliance
Action SA
Freedom Front
Patriotic Alliance
Freedom Front Plus
Build One South Africa
Rise Mzansi
ACDP
NUMSA also called on the working class not to
waste votes by voting for individual candidates.",0,tweet
"For you
Following
T Julius Sello Malema reposted
what
if I
Man's Not Barry Roux @AdvBarrryR... 12h
put it
to you. .?
't's not
Chairperson of the ANC Peter Mokaba Region,
John Mpe with a GUN instigated the violence
that left a 9-year-old girl and a 25-year-old man
wounded at #JujuValley in Seshego, outside
Polokwane. RM
0:07
From SewelaNkoana
12
tz
124
159
8.5K",0,tweet
"x.com/Howardsackstein/status/1759645249624834226
Post
Howard sackstein
@Howardsackstein
Naledi Pandor South Africa's minister of foreign affairs shouts the
jihadist chant ""from the river to the sea Palestine will be free"" calling for
the destruction of Israel & the genocide of Jews - this fundamentalist
radical has state captured South Africa now colonised by Iran",0,tweet
"x.com/MbalulaFikile/status/1789987979340972233
Post
ANC SECRETARY GENERAL | Fikile Mbalula
@MbalulaFikile
MBALULA: Our moral authority on the world stage is being recognised as
we forge and strengthen international solidarity against the Zionist
genocide onslaught over Palestinian civilians. We are inspired by this
support at a time when some have made threats against our sovereignty
due to South Africa's stance against international injustice and our
commitment to the Universal Declaration of Human Rights.
#FreePalestine
#VoteANC2024
#LetsDoMoreTogether
1:56 PM . May 13, 2024 . 744 Views
4
27
3
5
1",0,tweet
"0-0
x.com/AFRICANDEMOC/status/1792373807870591131
Post
Mehmet Vefa DAG
@AFRICANDEMOC
History tells the story of the Zionist party Democratic Alliance, which
ruled the Western Cape with cruelty and blood for 17 years. HISTORY will
write about the Land Party governments that took over with humanity
and justice Truth Came, Falsehood Disappeared.
3:56 AM . May 20, 2024 from Parow, South Africa . 61 Views
1
T",0,tweet
"Mehmet Vefa DAG
@AFRICANDEMOC . May 19
...
Zionists are pigs",0,tweet
"Vote South Africa
@VoteSA
Ad
=
Question - Do you trust government?
CA
Let's collect our OWN live voting data to
compare against the ""official"" results.
Voting is instant and transparent.&nbsp;
One phone is one vote.
Results by ward, municipality and province.
Put info into PUBLIC hands.
#Elections2024
VOTE
SOUTH AFRICA
VOTE NOW
CHANGE YOUR VOTE ANYTIME
AFRICAN
#6%
NATIONAL
ANC
CONGRESS
VOTE
DA
DEMOCRATIC
ALLIANCE
SOUTH AFRICA
A
ACTIONSA
ACTION SA
LIVE
ECONOMIC
EFF
FREEDOM
FIGHTERS
ANONYMOUS
INKATHA
FREEDOM PARTY
OPINION
VRYHEIDSFRONT
PLUS
POLL
www.votesouthafrica.app
votesouthafrica.app
Live Opinion Poll",0,tweet
"9:29
+
G
(o)
69
AdRe
Media Monitoring Africa
Rd
ROSEBANK
Tana
7th Ave
M20
Gardens
the
M20
Johannesburg GREENSIDE
Botanical
R25
+
South African
National Museum of
-
S
orts Club
Google
M16
KIL
Keyboard shortcuts Map data � 2024 AfriGIS (Pty) Ltd Terms
Name and Surname
Type your name here...
Email Address:
Type your email here...
Message:
Type your message here..
Click here to submit
*We will aim get back to you as soon as
possible
Contact Information:
Address: Suite no.2, 22 Art Centre",0,tweet
"Mehmet Vefa DAG
@AFRICANDEMOC . May 19
Zionists are pigs",0,tweet
"Mehmet Vefa DAG
@AFRICANDEMOC
You are knownly killed reisi
Hananya Naftali
@HananyaNaftali . May 19
Some things don't add up about the mysteries crash in Iran:
1. When the helicopters took off the weather was relatively fine, and let's not
forget that two helicopters that took off together with Raisi's helicopter of the
same type and in the same weather, nothing happened to
Show more
3:35 PM . May 20, 2024 . 74 Views",0,tweet
ib,0,tweet
"Post
Mehmet Vefa DAG
@AFRICANDEMOC
The Bible says ; Jews killed Jesus.
4:35 AM . May 3, 2024 from Parow, South Africa . 40 Views
1
1",0,tweet
"Mehmet Vefa DAG @AFRICANDEMOC . 8h
The movement to save the world from Zionists is starting, let's start with
the Western Cape and spread the peace Revolution all over the world from
here. It's time to get rid of DA
Vote Land Party
Vote Mehmet Vefa Dag for Western Cape Premier.
WE MUST
UNZIONIZE
OUR WORLD",0,tweet
"0-1
X.com/gndzongana/status/1779216046018240881
Post
Gcobani Ndzongana
@gndzongana
Jew named Benjamin Cohen stabs Austalians. Continue blaming
Muslims.
I'm the one that's semitic.
You're antisemitic.
You're from fucking Poland",0,tweet
"0-1
x.com/niehaus_carl/status/1720832406683255062
Post
Carl Niehaus
@niehaus_carl
Sem rendi��o. Mal como este, representado pelo imp�rio sat�nico dos
EUA e pelo #ApartheidIsrael, deve ser combatido por todos os meios
necess�rios. Eu realmente quero dizer TODOS os meios necess�rios!
UMA LUTA CONTINUA!
Translated from Portuguese by Google
No surrender. Evil like this, represented by the satanic empire of the USA
and the #ApartheidIsrael , must be fought by any means necessary. I
really mean ALL means necessary! A FIGHT CONTINUES!
Was this translation accurate? Give us feedback so we can improve:
5:56 PM . Nov 4, 2023 - 91 Views",0,tweet
"Shaun Dlanjwa @shaun_dlanjwa - Apr 7
Free Free Palestine. There is no difference between Israel genocide and
Adolf Hitler's Holocaust. If Holocaust was bad against Jews, then why Jews
are performing genocide against the people of Palestine.",0,tweet
"Mehmet Vefa DAG
@AFRICANDEMOC
Africa must be free
Zionists must leave...
Land party is storming in Western Cape.
We are party of FORGOTTEN PEOPLE
WE ARE PRO GAZA
EVERY VOTES TO LAND PARTY
EQUAL TO A MISSILE TO TEL AVIV",0,tweet
"Salaamedia Stream @SalaamediaLive . Nov 20
Live I At least 13,000 people lose their lives due to Israeli strikes in
Palestine since October 7 - SUN Party solidarity with Palestine # Palestine
#Gaza@salaamedia@julie_onair
Sheikh Saeed Ncane
SM
Salaamedia Stream @SalaamediaLive
Live I At least 13,000 people lose their lives due to Israeli strikes in
Palestine since October 7 - SUN Party solidarity with Palestine
t7
thi
34
I",0,tweet
"Mehmet Vefa DAG
@AFRICANDEMOC - May 9
Yet another ugly-ass genocidal settler-colonial Zionist has been sent back
to his master in hell! Inshallah, such shall be the fate of ALL Zionists, from
Tel Aviv to NYC!
#GlobalizeThelntifada #FromTheRiverToTheSeaPalestineWillBeFree",0,tweet
"PAC MEMBERS IN GLASGOW,
SCOTLAND
JOIN THE PROTEST AGAINST
THE TERROR REGIME OF
ISRAEL
DOWN WITH ISRAELI SETTLER-
COLONIALISM DOWN
PAC
@MYPACONLINE
# PACOFAZANIA
WWW.PACOFAZANIA.ORG",0,tweet
"Post
Naseeruddin Jappie
@A4ONE_President
Satanyahu will replace Hitler as the worst war criminal and terrorist in
our modern history!!!
10:11 PM . Dec 2, 2023 . 7 Views
I",0,tweet
"Carl Niehaus
@niehaus_carl
The are the parties who openly support the genocide being committed
by #ApartheidIsrael in #Gaza. They, and their leaders, must be named
and shamed, enablers of war crimes and crimes against humanity, which
makes them war criminals themselves.
DA
ACTIONSA
PATRIOTIC
JILLIANCE
N VF
ning
Tok
IFP
Fancasays2",0,tweet
"91
Gcobani Ndzongana
VOTED
@gndzongana
FOR THE
CDP ACTIONSA
KILLING OF
ILLING OF
CHILDREN IN
Gone are the days of white supremaci
VF
PATRIOTIC
GAZA
HILDREN IN
ALLIANCE
ruling South Africa behaving like Zioni
DON'T FORGET
IN 2024
GAZA
Israel to the people of Palestine. All
WITZ
GAZA
N'T FORGET
those who are supporting the Arab
IEAU
STRIP
IN 2024
holocaust in Gaza will be punished by
1945
OCT/NOV 2023
South African voters next year.
N KILLED
CHILDREN KILLED
00000
5000
ZA
South African Frie @M2 . Nov 22, 202
MAINLYJEWS
MAINLYMUSLIM
RIP
A heartfelt thanks to the DA, FF, IFI
ERAGE PACE
AVERAGE PACE
21127
178
V 2023
ACDP, and others who voted against the
CHILD
CHILD
motion to suspend SA diplomatic ties wit
PER DAY
Israel.
SLAUGHTER
ONGOING
Show more
1:41 PM . Nov 23, 2023 . 69 Views
undate Now 4th
L THEM WHILE THEY STILL YOUNG
LI
ill
69
L",0,tweet
"Post
Economic Freedom Fighters
T EFF
@EFFSouthAfrica
In Pictures
Today, the CIC @Julius S Malema led a delegation that met with the
resistance movement of Palestine HAMAS, led by Dr. Basem Naim at
Winnie Madikizela Mandela House
- The EFF received a first hand account of the humanitarian crisis in
Gaza, due to the continued bombings inflicted by the genocidal Israeli
Regime
We support the liberation of Palestine by any means necessary!
USE",0,tweet
"Mehmet Vefa DAG
@AFRICANDEMOC . Apr 17
HAMAS IS NOT A TERRORIST ORGANIZATION
5
22
2
2
ild 110",0,tweet
"Post
RADIO
Radio Islam
ISLAM
7
@radioislam
Mandla Mandela: We salute the epic battle of the Mujahideen in
Palestine and may they succeed
10:19 AM . Dec 3, 2023 . 205 Views
1
27 1
2",0,tweet
"Post
Mehmet Vefa DAG
@AFRICANDEMOC
Wall of hell!!!!
6:50 PM . Apr 15, 2024 . 157 Views",0,tweet
"Mehmet Vefa DAG
@AFRICANDEMOC
0 INDIAN state-owned arms company, Munitions India Ltd, has
been SHIPPING ARMS TO ISRAEL amid the GAZA GENOCIDE.
Hindus are pigs of the world",0,tweet
"Mehmet Vefa DAG
@AFRICANDEMOC
Zionists Phedophiles time has arrived
I found a box of pills
that cures pedophilia",0,tweet
"Mbuyiseni Ndlozi
@MbuyiseniNdlozi
FACT",0,tweet
"Nazier(PepStoresGeneration)
@nazier_paulsen
Occupied Western Cape is ripe for Revolution. It has all the elements,
governed by a Zionist entity that has condemned African and Coloured
people to sub-standard living conditions, excluded them from the
economy. It's the beginning of the end for the
Zionists.#RegisterToVoteEFF
9:41 PM . Nov 3, 2023 . 4,448 Views",0,tweet
"112
African National Congress
@MYANC
A matter of public record!
#FreePalestine
EndGenocide
#ANCInSolidarityWithPalestine
lou may crow
Way but you can never say
again that you didn't know
Do Not Vote
FOR THE DA
THEY SUPPORT ISRAHELL
BABY KILLERS
2:13 PM . Nov 11,2023 . 20.1K Views",0,tweet
"e
Land
Party
Vefa
Dag
vote
vote for Western Cape
Mehmer
Premier
D
@mehmetvefadag2
Zionists mafia is
benefitting from
Gangsterism from
Cape Flats
Swipe up for more",0,tweet
"TikTok
Rometvetadag3
00:04/00
We are Palestine D
JN
We aic South Africa
Western cape
Mehmet Vefa
@AFRICANDEM
and Follow
20m
tv
&
il 6
0
L
Swipe up for more",0,tweet
"13:38
LTE 27
Post
Mehmet Vefa DAG
Follow
...
@AFRICANDEMOO
99 percent of the real estate
industry is in the hands of the
Zionists in WesternCape... All the
illegal store owners who pay
double/ triple rent above market to
the Zionists... We are coming to
check the landlords of all the Tuck
stores in the Western Cape... Now
why are there so many illegal
immigrants in the Western Cape
with no hesitation? You will
understand
Why Zionists are protecting illegal
immigrants...
TUCK
SHOP
JEWISH
AND
PROUD
Post your reply
1",0,tweet
"13:35
LTE 29
Post
Mehmet Vefa DAG
Follow
@AFRICANDEMOC
In Western Cape Zionist Real Estate
companies encourage and benefit
from illegal immigration with full
support
08:16 . 2024/05/18 From Earth . 64
Views
1 Like
0
JEWISH
AND
PROUD
Post your reply
1
1",0,tweet
"11:29
..ll LTE 43
Mehmet Vefa D...
4.5K posts
Follow
Posts
Replies
Highlights
Media
tt
1
52
0
L
Mehmet Vefa DAG @ 11h
...
From now on, neither Gayton nor
Rob Hersov can save the DA.
We are coming to wipe out all
Zionists and their puppet Gayton
from the political scene... Land
Party is now taking firm steps
towards becoming the largest
party in the Western Cape.
tt
41
0
L
Mehmet Vefa DAG
@....11h
...
Vote Land Party Vote justice
TikTok
Party
Day
Q
and Vefa Cape
Q
vote
for",0,tweet
"11:30
LTE 43
Mehmet Vefa D...
4.5K posts
Follow
Posts
Replies
Highlights
Media
0:45
destroyed dreams
38
0
+
Mehmet Vefa DAG
@... 21h
Jews killed jesus
cc
Dear
xx
7
tv 2
2
868
0
Mehmet Vefa DAG
@... . 1d .
ZIONIST ISRAELI citizen, the
owner of the neo trend group,
KILLED 55 PEOPLE IN SOUTH
1
AFRICA AND disappeared from",0,tweet
